city,latitude,longitude,pageurl,site_review_rating,property_name
Chandigarh,30.710482,76.759886,http://www.goibibo.com/hotels/detail/Chandigarh/hn/1490240556082995568/9087792127383291767/na/hq/,1,Hotel PVR
Nellore,14.4425987,79.986456,http://www.goibibo.com/hotels/detail/Nellore/hn/1249024175655509470/8578150326622904965/na/hq/,1,Hotel Rajesh International
Porbandar,21.63956862,69.60997553,http://www.goibibo.com/hotels/detail/Porbandar/hn/6997269065911237268/6072534211286899321/na/hq/,4.1,Hotel Rajdhani
Jodhpur,26.28510799,73.01694808,http://www.goibibo.com/hotels/detail/Jodhpur/hn/2455265397967176363/4821803034412532127/na/hq/,3.9,Hotel Prince
Srinagar,34.08232332,74.82101691,http://www.goibibo.com/hotels/detail/Srinagar/hn/5999885939075030137/1896243781089487435/na/hq/,4.6,Hotel Pandit Palace
Udaipur,24.58,73.68,http://www.goibibo.com/hotels/detail/Udaipur/hn/3369724356477798574/2635986903743102143/na/hq/,4,Hotel Raj Niwas
Udaipur,24.56918922,73.69883984,http://www.goibibo.com/hotels/detail/Udaipur/hn/3369724356477798574/2440183393132420076/na/hq/,3,Hotel Pavitra Inn
Jabalpur,23.169457,79.9400593,http://www.goibibo.com/hotels/detail/Jabalpur/hn/6249589975474870272/7572293516313782161/na/hq/,2.7,Hotel Palace
Varanasi,25.30753946,82.98349888,http://www.goibibo.com/hotels/detail/Varanasi/hn/710870868236923145/8574806801788176094/na/hq/,2.6,Hotel Padmini
Satara,17.6720112,74.028001,http://www.goibibo.com/hotels/detail/Satara/hn/1286706836037343554/4145812109114217175/na/hq/,3,Hotel Preeti Executive
Nagpur,21.1391452,79.0959836,http://www.goibibo.com/hotels/detail/Nagpur/hn/9086912262372673635/2016817558252719442/na/hq/,3,Hotel Rahul
Delhi,28.6471514,77.1877684,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/4857097750023043446/na/hq/,3.7,Hotel Pablas International
Solapur,18.506718,73.8852827,http://www.goibibo.com/hotels/detail/Solapur/hn/1463167096263697523/989153265236818204/na/hq/,1,HOTEL PRATHAM
Guwahati,26.1816884,91.7482538,http://www.goibibo.com/hotels/detail/Guwahati/hn/3518826103379012321/7250059860740589099/na/hq/,4,Hotel Raj Mahal
Ajmer,26.46501341,74.62985485,http://www.goibibo.com/hotels/detail/Ajmer/hn/5497937227335747566/534640853834371734/na/hq/,4.1,Hotel Park Palace
Deoghar,24.4763201,86.6913222,http://www.goibibo.com/hotels/detail/Deoghar/hn/286578240549810569/4017232488387817166/na/hq/,1,Hotel Raj Vilas
Kausani,29.84429446,79.60128162,http://www.goibibo.com/hotels/detail/Kausani/hn/3121377666666113607/8621476392968259531/na/hq/,4.6,Hotel Prashant
Bhopal,23.23739047,77.40149394,http://www.goibibo.com/hotels/detail/Bhopal/hn/1309705427222288830/370063708234912562/na/hq/,3.8,Hotel Pisals
Dalhousie,32.530628,75.9731073,http://www.goibibo.com/hotels/detail/Dalhousie/hn/3084536095241319598/3804287823330040572/na/hq/,3.6,Hotel President
Datia,25.6653262,78.4609393,http://www.goibibo.com/hotels/detail/Datia/hn/6386905579425541515/2924334969630058909/na/hq/,2,Hotel prakshi palace
Ranchi,23.3485703,85.328647,http://www.goibibo.com/hotels/detail/Ranchi/hn/332222994875110869/6033700473631531546/na/hq/,3.7,Hotel Palash Residency
Ahmedabad,23.0262331,72.5623124,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/5835350863412692485/na/hq/,2.5,Hotel Raj Tilak
Gangtok,27.3306706,88.6111908,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/7233812338835814350/na/hq/,1,HOTEL QUEENS HEART
Bangalore,12.910491,77.5857168,http://www.goibibo.com/hotels/detail/Bangalore/hn/6771549831164675055/314733105281038232/na/hq/,1,Hotel Raja Galaxy
Gurgaon,28.4727033,77.0796055,http://www.goibibo.com/hotels/detail/Gurgaon/hn/1466927038870613796/3503368908869002673/na/hq/,4.2,Hotel Queens Inn
Nanded,19.1605101,77.3105445,http://www.goibibo.com/hotels/detail/Nanded/hn/3336688138651690805/8529522146618582466/na/hq/,1,Hotel Panjab lodging
Mumbai,19.1024144,72.888717,http://www.goibibo.com/hotels/detail/Mumbai/hn/4213513766539949483/5799907786590321402/na/hq/,4,Hotel Peninsula Grand
Ranchi,23.3509521,85.3154878,http://www.goibibo.com/hotels/detail/Ranchi/hn/332222994875110869/4421340834110123658/na/hq/,1,Hotel Pearl Regency
Ahmedabad,22.98845099,72.62831684,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/721914433550944486/na/hq/,3.8,Hotel Prince Palace
Gangtok,27.3231074,88.6113699,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/5503534096420333369/na/hq/,3.6,Hotel Pineridge
Morena,26.5,78,http://www.goibibo.com/hotels/detail/Morena/hn/6749366227566500425/1634110743388428784/na/hq/,3,Hotel Raj Palace
Udaipur,24.5772967,73.6815602,http://www.goibibo.com/hotels/detail/Udaipur/hn/3369724356477798574/3024671876338519145/na/hq/,1,Hotel Pannadhay Palace
Mysore,12.3264707,76.6405391,http://www.goibibo.com/hotels/detail/Mysore/hn/6237241643285427714/5910696626079313767/na/hq/,4,Hotel Paradise
Ahmedabad,23.0055864,72.55289535,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/390274930743872909/na/hq/,4.3,Hotel Platinum Inn
Delhi,28.54826605,77.12644763,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/1988998980019674993/na/hq/,1,Hotel Paradise International
Navi Mumbai,19.025323,73.0952223,http://www.goibibo.com/hotels/detail/Navi Mumbai/hn/1914808440588557366/4691592914750414696/na/hq/,3.9,Hotel Parth
Kolhapur,16.7059815,74.2580518,http://www.goibibo.com/hotels/detail/Kolhapur/hn/3931060669256740310/256472149103221905/na/hq/,1,Hotel Perfect Residency
Bathinda,30.21327522,74.93401858,http://www.goibibo.com/hotels/detail/Bathinda/hn/3446083761823029111/2508421825858048868/na/hq/,4,Hotel palace
Mumbai,19.06078432,72.89995166,http://www.goibibo.com/hotels/detail/Mumbai/hn/4213513766539949483/8520889748451578548/na/hq/,3.5,Hotel Plaza
Srinagar,34.0953008,74.8331674,http://www.goibibo.com/hotels/detail/Srinagar/hn/5999885939075030137/7534643611718947275/na/hq/,1,Hotel Peace Inn
Udaipur,24.585445,73.712479,http://www.goibibo.com/hotels/detail/Udaipur/hn/3369724356477798574/4046524303695139235/na/hq/,1,Hotel Payal
Anklesvar,21.62524223,73.00209045,http://www.goibibo.com/hotels/detail/Anklesvar/hn/8216249432464882160/5709910708796495154/na/hq/,4.4,Hotel Princess
Dindigul,10.37406641,77.96787523,http://www.goibibo.com/hotels/detail/Dindigul/hn/1349264278278563648/4431936097127560910/na/hq/,3.3,Hotel PVK Grand
Amritsar,31.6246005,74.8743655,http://www.goibibo.com/hotels/detail/Amritsar/hn/6979104682588772672/8614246398442728964/na/hq/,1.7,Hotel Rajdarbar
Dhanbad,23.7880937,86.418098,http://www.goibibo.com/hotels/detail/Dhanbad/hn/3819426688609930178/7171242933619052936/na/hq/,1,HOTEL RAINBOW REGENCY
Varanasi,25.3108119,82.9900146,http://www.goibibo.com/hotels/detail/Varanasi/hn/710870868236923145/8209130585935983449/na/hq/,3.7,Hotel Rajat Grand
Diu,20.71522839,70.99372791,http://www.goibibo.com/hotels/detail/Diu/hn/3444748698309293350/1888209536146525562/na/hq/,4.3,Hotel Palacio De Diu
Saharsa,25.8834961,86.6006249,http://www.goibibo.com/hotels/detail/Saharsa/hn/923007245349867154/6174896785705402310/na/hq/,1,Hotel Raj Darbar
Chitrakoot,25.9548043,80.1526271,http://www.goibibo.com/hotels/detail/Chitrakoot/hn/3287225515989908774/679006841656329933/na/hq/,3.3,Hotel Paris
Ahmedabad,24.028333,73.041389,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/7484791060730041594/na/hq/,1,Hotel Raghu Chhaya
Pithoragarh,30.0715174,80.2373401,http://www.goibibo.com/hotels/detail/Pithoragarh/hn/8230669211306528270/5423483880649697304/na/hq/,1,"Hotel Pandey Lodge , Munsiyari"
Mussoorie,30.46050311,78.06563882,http://www.goibibo.com/hotels/detail/Mussoorie/hn/4206204899126402897/685204169688346406/na/hq/,3.7,Hotel Prince
Parbhani,19.2609695,76.7747511,http://www.goibibo.com/hotels/detail/Parbhani/hn/2820574057676854801/38004342618815335/na/hq/,1,Hotel radhika Palace
Nagpur,21.15061788,79.10425051,http://www.goibibo.com/hotels/detail/Nagpur/hn/9086912262372673635/4871132867543474266/na/hq/,3.9,Hotel Pritam
Delhi,28.6458711,77.2155578,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/3403263700294913450/na/hq/,3.7,Hotel Raj
Gorakhpur,26.7512143,83.3762678,http://www.goibibo.com/hotels/detail/Gorakhpur/hn/2496493766324838012/6096555730066940907/na/hq/,2.5,HOTEL PRESIDENT
Pune,18.5229284,73.84845175,http://www.goibibo.com/hotels/detail/Pune/hn/1554245012668028405/4705394189163141693/na/hq/,1,Hotel Pearl
Haridwar,29.9505108,78.1632744,http://www.goibibo.com/hotels/detail/Haridwar/hn/3545728938069300513/6109896347257574928/na/hq/,2.6,Hotel Rajat
Nashik,20.00574883,73.78565402,http://www.goibibo.com/hotels/detail/Nashik/hn/7271871476923194551/8614179155006135434/na/hq/,3.8,Hotel Panchvati Yatri
Ajmer,26.4496246,74.6368603,http://www.goibibo.com/hotels/detail/Ajmer/hn/5497937227335747566/7551705350832337429/na/hq/,1,Hotel Prince
Jaipur,26.9447557,75.7409112,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/1051754316092177056/na/hq/,1,Hotel Palak Paradise
Pune,18.5308225,73.8474647,http://www.goibibo.com/hotels/detail/Pune/hn/1554245012668028405/2025029625533159670/na/hq/,1,Hotel Radiant
Latur,18.3987172,76.5746983,http://www.goibibo.com/hotels/detail/Latur/hn/7166151778305093719/8393218180986329674/na/hq/,1,Hotel Radhika
Jalandhar,31.1235963,75.7724302,http://www.goibibo.com/hotels/detail/Jalandhar/hn/9183124365971450275/3973669784667158417/na/hq/,1,Hotel Rajan
Manali,32.2396325,77.1887145,http://www.goibibo.com/hotels/detail/Manali/hn/2242315224277940906/4635248332391288618/na/hq/,3.7,Hotel Paradise
Agra,27.17222,78.0091033,http://www.goibibo.com/hotels/detail/Agra/hn/2049835366479118179/2388763602620574955/na/hq/,4.3,Hotel Pentas
Ahmadnagar,19.0867369,74.7327732,http://www.goibibo.com/hotels/detail/Ahmadnagar/hn/759204563582051490/2151278568290907534/na/hq/,2.8,Hotel Raj palace
Delhi,28.65941811,77.0916214,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/3451534090040128776/na/hq/,4,"Hotel Picasso,Paschim Vihar"
Udaipur,24.57646311,73.69524803,http://www.goibibo.com/hotels/detail/Udaipur/hn/3369724356477798574/2542526137670738321/na/hq/,4.4,Hotel Padmini Palace
Bhuj,23.2564812,69.6762411,http://www.goibibo.com/hotels/detail/Bhuj/hn/4970921134496006292/5205126297778074598/na/hq/,1,Hotel Prince
Bangalore,12.7105259,77.6911295,http://www.goibibo.com/hotels/detail/Bangalore/hn/6771549831164675055/3520499542604463092/na/hq/,2.9,Hotel R V International
Pushkar,26.489749,74.5510856,http://www.goibibo.com/hotels/detail/Pushkar/hn/888442746688644020/760409507182426400/na/hq/,3.7,Hotel Pushkar Anandam
Tarn Taran,31.4616728,74.9267229,http://www.goibibo.com/hotels/detail/Tarn Taran/hn/4339940900494822726/6733195789925936357/na/hq/,1,hotel prince residency
Goa,15.55779592,73.75555436,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/5751089684805403757/na/hq/,4.7,HOTEL RADOS BAGA
Haridwar,29.9877213,78.1855581,http://www.goibibo.com/hotels/detail/Haridwar/hn/3545728938069300513/8656205880868995499/na/hq/,3.2,Hotel Park View
Sawai Madhopur,26.0377772,76.3521514,http://www.goibibo.com/hotels/detail/Sawai Madhopur/hn/8314560716455433059/1871022761649297111/na/hq/,1,Hotel Pink Palace
Manali,32.2415294,77.1888121,http://www.goibibo.com/hotels/detail/Manali/hn/2242315224277940906/4359421396189216991/na/hq/,2.5,hotel parijat
Khajuraho,24.8318452,79.9198549,http://www.goibibo.com/hotels/detail/Khajuraho/hn/7348650681971213601/3500191314488453911/na/hq/,1,Hotel Pramod Palace
Sasan Gir,21.170602,70.5963974,http://www.goibibo.com/hotels/detail/Sasan Gir/hn/4942871005067777777/5121841704016046936/na/hq/,1,Hotel RAINBOW
Indore,22.75027379,75.90409063,http://www.goibibo.com/hotels/detail/Indore/hn/6727020267875173073/7758330355192078328/na/hq/,3.9,Hotel Prime Avenue
Jaisalmer,26.91621,70.9095755,http://www.goibibo.com/hotels/detail/Jaisalmer/hn/8665923561677193166/8998814231729495036/na/hq/,1,Hotel Pleasant Haveli
Manali,32.22421265,77.19005585,http://www.goibibo.com/hotels/detail/Manali/hn/2242315224277940906/3500925241646890036/na/hq/,4,Hotel Preet
Mayapur,23.1251995,83.2044168,http://www.goibibo.com/hotels/detail/Mayapur/hn/8097255025481275050/7948946419035691326/na/hq/,3,Hotel Plaza
Meerut,28.9694706,77.7240292,http://www.goibibo.com/hotels/detail/Meerut/hn/9020059428690984444/4086716082538733397/na/hq/,1,Hotel Rajhans Regency
Ooty,11.4128584,76.6930799,http://www.goibibo.com/hotels/detail/Ooty/hn/889033689324744753/3701213940946395549/na/hq/,1,Hotel Pratham International
Ahmedabad,23.0032071,72.5969191,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/1459755131497463203/na/hq/,4.2,Hotel Planet Landmark
Delhi,28.6480367,77.2129871,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/3183382167397994468/na/hq/,2.6,Hotel R.S. International
Jabalpur,23.1626252,79.9417411,http://www.goibibo.com/hotels/detail/Jabalpur/hn/6249589975474870272/4353065122378814667/na/hq/,2.5,Hotel Prestige Princess
Singrauli,24.06704587,82.63470315,http://www.goibibo.com/hotels/detail/Singrauli/hn/1801954800805038500/2838763911863695061/na/hq/,1,Hotel Rajkamal
Thiruvananthapuram,8.491652744,76.94786263,http://www.goibibo.com/hotels/detail/Thiruvananthapuram/hn/3877384277955108166/336049437076572505/na/hq/,1,Hotel Prathiba Heritage
Ahmadnagar,19.1241695,74.7399301,http://www.goibibo.com/hotels/detail/Ahmadnagar/hn/759204563582051490/8492983358446362563/na/hq/,1,Hotel Pooja Palace
Moradabad,28.8365927,78.7674363,http://www.goibibo.com/hotels/detail/Moradabad/hn/3692966613800792872/7960521287509100590/na/hq/,3.9,Hotel Pratiksha
Madurai,9.917580232,78.1137183,http://www.goibibo.com/hotels/detail/Madurai/hn/4251640124790308184/2499432632178053983/na/hq/,3.6,Hotel Padmam
Palwal,28.1487362,77.3320262,http://www.goibibo.com/hotels/detail/Palwal/hn/7121435518950941783/7700904501837425494/na/hq/,1,Hotel Posh
Dharmsala,32.2062722,76.3250307,http://www.goibibo.com/hotels/detail/Dharmsala/hn/7558408766196243005/7181805382358835096/na/hq/,4.1,Hotel Pong View
Ajmer,26.4498954,74.6399163,http://www.goibibo.com/hotels/detail/Ajmer/hn/5497937227335747566/5382858208861827895/na/hq/,1,Hotel Peerzada Palace
Raigarh,21.91384466,83.38326943,http://www.goibibo.com/hotels/detail/Raigarh/hn/4919899169835637044/1509041924569231797/na/hq/,4.6,Hotel Pink Pearl
Mount Abu,24.58897364,72.71290051,http://www.goibibo.com/hotels/detail/Mount Abu/hn/9195262341727064608/3432547204684739922/na/hq/,3,Hotel Polo View
Secunderabad,15.9128998,79.7399875,http://www.goibibo.com/hotels/detail/Secunderabad/hn/641792803363050573/7921961379540819717/na/hq/,5,Hotel Padmini
Delhi,28.6461554,77.2112032,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/5258927864259350515/na/hq/,1,Hotel Radha Krishna
Ajmer,26.4573881,74.6301216,http://www.goibibo.com/hotels/detail/Ajmer/hn/5497937227335747566/8563275537059854593/na/hq/,1,Hotel Raahat Palace
Patiala,30.3397809,76.3868797,http://www.goibibo.com/hotels/detail/Patiala/hn/436861998287687173/3877363802316827391/na/hq/,3,Hotel Polo Club
Mussoorie,30.4590185,78.0717043,http://www.goibibo.com/hotels/detail/Mussoorie/hn/4206204899126402897/6076551649332322022/na/hq/,3.6,"Hotel Pioneer, Mussoorie"
Madurai,9.9217203,78.11244575,http://www.goibibo.com/hotels/detail/Madurai/hn/4251640124790308184/6006738947704090420/na/hq/,3.8,Hotel Park Plaza
Manali,32.1112865,77.1631569,http://www.goibibo.com/hotels/detail/Manali/hn/2242315224277940906/27739525804173487/na/hq/,4.1,Hotel Ragini
Rishikesh,30.13191992,78.32491654,http://www.goibibo.com/hotels/detail/Rishikesh/hn/1546081981995124445/1052368730446597303/na/hq/,1,Hotel Raj Mahal
Ajmer,26.4498954,74.6399163,http://www.goibibo.com/hotels/detail/Ajmer/hn/5497937227335747566/1896276539419596849/na/hq/,1,Hotel Premdeep
Digha,21.62498152,87.52057432,http://www.goibibo.com/hotels/detail/Digha/hn/3439561073212325240/8784242499822542189/na/hq/,4.2,Hotel Parijayee
Pelling,27.3019861,88.2383218,http://www.goibibo.com/hotels/detail/Pelling/hn/8408111575376666666/4412795824627403633/na/hq/,3.1,Hotel Paradzong
Haridwar,29.9812563,78.1828833,http://www.goibibo.com/hotels/detail/Haridwar/hn/3545728938069300513/3041960641929891721/na/hq/,2.8,Hotel Paradise
Chittorgarh,24.90405164,74.62288756,http://www.goibibo.com/hotels/detail/Chittorgarh/hn/5885060592626219663/7473670956364649890/na/hq/,3.4,Hotel Padmini
Darjeeling,27.0403083,88.2641766,http://www.goibibo.com/hotels/detail/Darjeeling/hn/4863087815102631912/3911402496078178412/na/hq/,5,Hotel Raj Palace
Karur,10.95,78.0833,http://www.goibibo.com/hotels/detail/Karur/hn/5051491009855371553/6526169967005665109/na/hq/,3.7,Hotel PLA Amrith Inn
Mysore,12.3313915,76.6469808,http://www.goibibo.com/hotels/detail/Mysore/hn/6237241643285427714/5306913461260120749/na/hq/,3.4,Hotel Presidency
Ranchi,23.3674556,85.319789,http://www.goibibo.com/hotels/detail/Ranchi/hn/332222994875110869/2596960123818646077/na/hq/,1,Hotel Paul Siddhartha
Lucknow,26.8533837,80.9469616,http://www.goibibo.com/hotels/detail/Lucknow/hn/9114123290289445387/7906668630115877377/na/hq/,1,Hotel Presidency INN
Varanasi,25.3176452,82.9739144,http://www.goibibo.com/hotels/detail/Varanasi/hn/710870868236923145/4100700951110604767/na/hq/,3.4,Hotel Pratap Palace
Vadodara,22.3071588,73.1812187,http://www.goibibo.com/hotels/detail/Vadodara/hn/1913041709781751242/7409005457519666110/na/hq/,1,Hotel Radiant
Madurai,9.9290296,78.1486954,http://www.goibibo.com/hotels/detail/Madurai/hn/4251640124790308184/6021039301406603553/na/hq/,4.3,Hotel Rajadhane
Chandigarh,30.73195267,76.77706146,http://www.goibibo.com/hotels/detail/Chandigarh/hn/1490240556082995568/5633614822100751983/na/hq/,3.7,Hotel Punjab Palace
Manali,32.2481111,77.1839391,http://www.goibibo.com/hotels/detail/Manali/hn/2242315224277940906/9153348203857635354/na/hq/,3.6,Hotel Pine Grove
Surat,21.20649065,72.83863651,http://www.goibibo.com/hotels/detail/Surat/hn/1174752501934903427/6410931034735371484/na/hq/,4.1,Hotel R B Residency
Puri,19.8356915,85.8599655,http://www.goibibo.com/hotels/detail/Puri/hn/762718351731814005/202119621836001222/na/hq/,3.5,Hotel Puri Beach Resort
Barbil,22.1053397,85.3789642,http://www.goibibo.com/hotels/detail/Barbil/hn/7325167872643381125/868507709130103562/na/hq/,3.5,Hotel Prateek
Chandigarh,30.7022191,76.8224701,http://www.goibibo.com/hotels/detail/Chandigarh/hn/1490240556082995568/5229595614960462354/na/hq/,1,Hotel preet lodge
Dehradun,30.3164945,78.0321918,http://www.goibibo.com/hotels/detail/Dehradun/hn/1501602052591489281/4498363877632870137/na/hq/,1,Hotel Pathik
Dibrugarh,27.4728327,94.9119621,http://www.goibibo.com/hotels/detail/Dibrugarh/hn/8112233193695852761/265862605918884935/na/hq/,2.7,Hotel Prince
Ujjain,23.1793593,75.7971004,http://www.goibibo.com/hotels/detail/Ujjain/hn/6499301750066218979/6624376197147347794/na/hq/,1.9,Hotel Raj Palace
Kalimpong,27.0586508,88.4665606,http://www.goibibo.com/hotels/detail/Kalimpong/hn/680162234121389869/1026959199368632176/na/hq/,4.3,Hotel Parijat
Dausa,26.8931931,76.3375284,http://www.goibibo.com/hotels/detail/Dausa/hn/5167111493098382057/2577493727426724484/na/hq/,1,Hotel R World
Darjeeling,27.0863078,88.6615125,http://www.goibibo.com/hotels/detail/Darjeeling/hn/4863087815102631912/9142937522379845043/na/hq/,1,"Hotel Parkar,Lava"
Bongaigaon,26.4767394,90.5593121,http://www.goibibo.com/hotels/detail/Bongaigaon/hn/1814094582152508564/3264660974651900131/na/hq/,2.5,Hotel Raj Palace
Chandigarh,30.6982396,76.8173138,http://www.goibibo.com/hotels/detail/Chandigarh/hn/1490240556082995568/233109473268872706/na/hq/,1,Hotel Rajesh Palace 2
Haridwar,29.93241428,78.14360552,http://www.goibibo.com/hotels/detail/Haridwar/hn/3545728938069300513/400376067684445767/na/hq/,2.9,Hotel Pearl
Amritsar,31.6334295,74.8834301,http://www.goibibo.com/hotels/detail/Amritsar/hn/6979104682588772672/100362632965810135/na/hq/,4.3,Hotel Puri Palace
